date,time,longitude,latitude,attack_type,location_description,nearest_country,eez_country,shore_distance,shore_longitude,shore_latitude,vessel_type,vessel_status
2017-01-16,20:50 UTC,91.73444444,22.10166667,Boarded,Chittagong Anchorage,BGD,BGD,10.40685443,91.82911218,22.13410065,Container,Anchored
2017-01-16,19:30 UTC,118.0259407,5.787182219,Boarded,"Mowtas Oil Terminal (MOT), Sandakan Port, Sabah",MYS,MYS,2.506303696,118.035411,5.807766018,Product Tanker,Berthed
2017-01-18,19:55 UTC,91.81333333,22.09444444,Boarded,Chittagong Anchorage,BGD,BGD,3.696699668,91.83985436,22.11688874,Container,Anchored
2017-01-19,15:00,118.3412933,6.141237488,Boarded,Vicinity of Taganak Island,MYS,PHL,34.24467369,118.2330835,5.851141669,Fishing Vessel,NA
2017-01-19,07:55 UTC,-80.4,-2.716666667,Boarded,Guayaquil Outer Anchorage,ECU,ECU,6.091232395,-80.37751217,-2.666436456,Bulk Carrier,Anchored
2017-01-23,04:00 UTC,91.71666667,21.2,Boarded,Around 19nm SW of Cox's Bazar,BGD,BGD,33.99517953,92.04395593,21.19204336,Tug,NA
2017-01-24,17:50,-75.53361111,10.32166667,Boarded,Mamonal Inner Anchorage,COL,COL,1.509798478,-75.52725176,10.30955638,Chemical Tanker,Anchored
2017-01-25,00:35 UTC,-13.35027778,8.45,Boarded,Pepel Outer Anchorage,SLE,SLE,7.540304496,-13.28677324,8.424505927,Bulk Carrier,Anchored
2017-01-30,03:45 UTC,-13.44,8.453611111,Boarded,Freetown Outer Anchorage,SLE,SLE,17.17795329,-13.28677324,8.424505927,Container,Anchored
2017-02-04,00:00 UTC,91.81,21.86472222,Boarded,1nm West of Kutubdia Island,BGD,BGD,2.679554877,91.83253014,21.87669505,Offshore Supply Ship,Anchored
2017-02-04,00:00 UTC,91.81,21.86472222,Boarded,1nm West of Kutubdia Island,BGD,BGD,2.679554877,91.83253014,21.87669505,Offshore Supply Ship,Anchored
2017-02-04,09:15 UTC,4.8525,2.901111111,Suspicious,"Around 110NM SW of Bayelsa, Nigeria.",NGA,NGA,199.0568936,5.889903191,4.368841864,Crude Tanker,NA
2017-02-05,10:25 UTC,5.484166667,4.001388889,Boarded,Around 31nm SW of Bayelsa Coast,NGA,NGA,60.19096745,5.782399936,4.455959377,General Cargo,NA
2017-02-07,19:04 UTC,7.218055556,3.366666667,Boarded,Around 60nm South of Bonny Island,NGA,NGA,112.3505173,7.181651238,4.382025458,LPG Tanker,NA
2017-02-07,06:30 UTC,-77.2,-12.02808374,Boarded,Callao Anchorage,PER,PER,4.593834148,-77.16649329,-12.05331797,Bulk Carrier,Anchored
2017-02-09,21:30 UTC,11.81666667,-4.75,Boarded,Pointe Noire Anchorage,COG,COG,2.60539383,11.82406903,-4.772359805,Supply Vessel,Anchored
2017-02-14,17:10 UTC,119.1666667,38.86666667,Boarded,Jingtang Anchorage,CHN,CHN,35.95921566,118.926036,39.1306013,Bulk Carrier,Anchored
2017-02-17,21:55 UTC,72.87361111,18.90638889,Boarded,"6.3nm West of JNPT Port, Mumbai",IND,IND,2.778078544,72.89682051,18.89447663,Offshore Support Vessel,NA
2017-02-19,10:24 UTC,119.655,6.157222222,Boarded,Around 17nm North of Pearl Bank,PHL,PHL,92.95679259,120.4886174,6.260158596,General Cargo,NA
2017-02-19,07:09 UTC,4.8,5.2,Boarded,Around 33nm WSW of Forcados,NGA,NGA,55.29317045,5.19800866,5.501450914,Asphalt/Bitumen Tanker,NA
2017-02-23,3:55,103.9833333,1.169166667,Boarded,"Batu Ampar Anchorage, Batam",IDN,IDN,3.539582229,103.9670516,1.141669012,Offshore Tug,Anchored
2017-03-01,2:50,-64.70222222,10.26916667,Boarded,Puerto La Cruz Anchorage,VEN,VEN,4.874812638,-64.7170304,10.22760651,Chemical Tanker,Anchored
2017-03-02,16:40 UTC,2.501666667,4.466944444,Suspicious,"127nm SW Off Lagos, Nigeria.",BEN,BEN,206.4773533,2.226817254,6.313666083,General Cargo,NA
2017-03-05,10:30 UTC,118.1333333,6.334722222,Attempted,Around 4.43nm NE of Lihiman Island,MYS,PHL,32.90271296,118.0168563,6.060980536,General Cargo,NA
2017-03-08,08:00 UTC,4.466666667,3.333333333,Fired Upon,Around 106nm SW of Bayelsa Coast,NGA,NGA,190.9508502,5.594899936,4.636460679,Bulk Carrier,NA
2017-03-09,19:06 UTC,105.985,-5.869166667,Boarded,Merak Anchorage OPL,IDN,IDN,4.704973881,106.0200301,-5.893243097,Product Tanker,Anchored
2017-03-10,05:18 UTC,6.95,3.05,Fired Upon,84nm South of Bonny,NGA,NGA,143.6154985,6.814626498,4.341620184,LNG Tanker,NA
2017-03-11,18:45 UTC,101.4344444,1.702222222,Boarded,"Lubuk Gaung Inner Anchorage, Dumai",IDN,IDN,1.138266873,101.4270126,1.709295966,Chemical Tanker,Anchored
2017-03-13,18:20 UTC,121.0398102,13.73805109,Boarded,Batangas Anchorage,PHL,PHL,2.283843004,121.0398055,13.75869375,Product Tanker,Anchored
2017-03-14,18:30 UTC,50.75,11.98333333,Hijacked,"1nm North of Aluula, Bari, Puntland, Northern Somalia",SOM,SOM,1.358099148,50.7615666,11.97874584,Bunkering Tanker,NA
2017-03-20,20:20 UTC,101.4761111,1.71,Attempted,Dumai Inner Anchorage.,IDN,IDN,3.376972842,101.4907333,1.736761786,Product Tanker,Anchored
2017-03-22,23:15,34.83448502,-19.81220422,Boarded,"Berth No 6, Port of Beira",MOZ,MOZ,1.488196618,34.82740319,-19.80055104,Bulk Carrier,Berthed
2017-03-23,11:59,122.3856354,6.707572024,Boarded,Around 24nm SE of Sibago Island,PHL,PHL,12.09516008,122.3292749,6.613836981,Tug,NA
2017-03-23,NA,49.90814209,7.919153549,Hijacked,Vicinity of Eyl,SOM,SOM,8.735590351,49.84205163,7.962713934,Dhow,NA
2017-03-26,12:54 UTC,103.5383333,1.116666667,Suspicious,Around 7.1nm WSW of Pulau Nipah,IDN,IDN,14.43969917,103.4314071,1.042710679,Crude Tanker,NA
2017-03-26,1:15,101.4333333,1.716666667,Attempted,Lubuk Gaung anchorage,IDN,IDN,1.076522726,101.4270126,1.709295966,Product Tanker,Anchored
2017-03-26,12:00 UTC,114.4188889,-3.718888889,Boarded,"Taboneo Anchorage, Banjarmasin",IDN,IDN,21.61962642,114.5368758,-3.563409113,Bulk Carrier,Anchored
2017-03-26,17:30 UTC,121.0338889,13.71861111,Boarded,Batangas Anchorage,PHL,PHL,2.153899172,121.0534774,13.72211335,Chemical Tanker,Anchored
2017-03-29,12:00 UTC,4.7,4.083333333,Fired Upon,Around 64nm SW of Bayelsa Coast,NGA,NGA,116.3745077,5.566905144,4.675238348,Product Tanker,NA
2017-03-30,NA,6.800277778,4.024722222,Boarded,Around 32nm SW of Bonny,NGA,NGA,34.86254109,6.774587436,4.338934637,Bulk Carrier,NA
2017-03-30,08:45 UTC,-75.53333333,10.31666667,Boarded,Cartagena anchorage,COL,COL,1.030661518,-75.52725176,10.30955638,Asphalt/Bitumen Tanker,Anchored
2017-04-01,NA,49.31762695,11.63071574,Hijacked,"Enroute to Bosaso, Off Somalia",SOM,SOM,31.59390723,49.30347741,11.34544505,Dhow,Anchored
2017-04-07,01:00 UTC,13.03973467,-5.869892984,Boarded,Congo River,COD,AGO,1.451891466,13.03635132,-5.857208593,Bulk Carrier,Anchored
2017-04-08,13:10 UTC,51.66666667,14.03583333,Boarded,Gulf of Aden,YEM,YEM,135.9438813,51.26880944,15.20180899,Bulk Carrier,NA
2017-04-08,05:20 UTC,51.61666667,14.15,Suspicious,Gulf Of Aden,YEM,YEM,122.2605864,51.26880944,15.20180899,Crude Tanker,NA
2017-04-14,07:00 UTC,52.35444444,15.93222222,Fired Upon,Around 10nm NE of Nishtun,YEM,YEM,16.83721358,52.22437585,15.84674714,Product Tanker,Anchored
2017-04-15,13:06 UTC,48.04777778,12.90472222,Fired Upon,Gulf of Aden,YEM,YEM,108.2282048,47.43604577,13.67804597,Product Tanker,NA
2017-04-16,10:22 UTC,43.26666667,12.81694444,Suspicious,Bab el Mandeb,ERI,NA,18.85203892,43.09327233,12.80776602,Container,NA
2017-04-19,18:00 UTC,117.5666667,-0.25,Boarded,"Muara Berau Anchorage, Samarinda",IDN,IDN,12.1964538,117.4953719,-0.333754165,Bulk Carrier,Anchored
2017-04-19,08:45 UTC,5.766666667,3.416666667,Fired Upon,Around 59nm SSW of Brass,NGA,NGA,102.0704648,6.0966903,4.278143622,Crude Oil Tanker,NA
2017-04-20,09:34 UTC,6.259444444,4.111944444,Boarded,Around 10.8 nm South of Brass,NGA,NGA,20.01796532,6.270518425,4.292629299,Tug,NA
2017-04-21,19:00 UTC,121.05,13.66666667,Boarded,"JG Summit Terminal Jetty 1, Batangas",PHL,PHL,0.505042821,121.0463973,13.66376374,LPG Tanker,Berthed
2017-04-22,19:40 UTC,122.6525,7.169166667,Boarded,Around 10nm SW of Olutanga Coast,PHL,PHL,22.84882773,122.816661,7.294907945,Container,Anchored
2017-04-22,14:42 UTC,48.88333333,5.7,Fired Upon,Around 5.7nm East of Somali Coast,SOM,SOM,14.24577377,48.85010827,5.82444896,Product Tanker,NA
2017-04-28,18:50 UTC,7.066666667,3.816666667,Fired Upon,Around 32nm SSW of Bonny,NGA,NGA,62.05337815,7.00660241,4.374579169,Refrigerated Cargo,NA
2017-04-28,06:20 UTC,-58.16850968,6.81828912,Boarded,"Georgetown Anchorage, Guyana",GUY,GUY,0.316468348,-58.16567949,6.817857164,Research Vessel,NA
2017-04-29,17:40 UTC,6.733333333,3.616666667,Fired Upon,Around 50nm SSW of Bonny Island,NGA,NGA,79.46246634,6.677500847,4.333075262,LNG Tanker,NA
2017-04-29,04:08 UTC,6.766666667,3.85,Fired Upon,Around 38nm SW of Bonny Island,NGA,NGA,54.0735174,6.774587436,4.338934637,Refrigerated Cargo,NA
2017-04-29,07:37 UTC,6.769166667,3.684722222,Boarded,Around 47nm SW of Bonny Islands,NGA,NGA,72.34513193,6.774587436,4.338934637,General Cargo,NA
2017-05-02,17:15 UTC,91.73333333,22.21666667,Boarded,Chittagong Anchorage,BGD,BGD,6.024922588,91.78711999,22.2379418,Product Tanker,Anchored
2017-05-02,18:00 UTC,106.9183333,-5.951388889,Boarded,"Tanjung Priok Anchorage, Jakarta",IDN,IDN,10.38006616,107.0045679,-5.9882138,Bulk Carrier,Anchored
2017-05-02,06:50 UTC,-64.55724196,10.24578117,Boarded,"Berth No.5, Pertigalete",VEN,VEN,0.667854466,-64.55223548,10.24233633,Cement Carrier,Berthed
2017-05-03,17:06 UTC,103.2836111,1.266944444,Boarded,"Around 7.8nm SSW of Pulau Kukup, Johor",IDN,IDN,17.53633499,103.342133,1.119696356,Crude Oil Tanker,NA
2017-05-04,06:30 UTC,-77.20166667,-12.01722222,Boarded,Callao Anchorage,PER,PER,5.532882468,-77.16649329,-12.05331797,Container,Anchored
2017-05-06,00:30 UTC,-4.086666667,5.191111111,Attempted,Abidjan Anchorage,CIV,CIV,8.534477652,-4.070220507,5.266506252,Container,NA
2017-05-11,12:12 UTC,117.6457214,-0.650925939,Boarded,"Muara Berau Anchorage, Samarinda",IDN,IDN,8.105734387,117.5759383,-0.629978123,Bulk Carrier,Anchored
2017-05-16,18:03 UTC,126.3833333,3.533333333,Attempted,"Around 26nm SW of Kepulauan Talaud, North Sulawesi",IDN,IDN,44.96871489,126.6779236,3.81223559,Offshore Supply ship,NA
2017-05-17,NA,6.766666667,3.983333333,Boarded,Around 21nm South of Nigerian Coast,NGA,NGA,39.3322696,6.774587436,4.338934637,General Cargo,NA
2017-05-18,5:30,-64.77111111,10.19194444,Boarded,4nm West of Lecheria,VEN,VEN,5.925816097,-64.72183183,10.21401602,Chemical Tanker,Anchored
2017-05-19,11:30 UTC,118.25,10.96666667,Attempted,Around 56nm NW of Cacnipa Island,PHL,PHL,103.5092253,118.9897567,10.38328685,Offshore Supply ship,NA
2017-05-19,04:24 UTC,7.551666667,3.967222222,Suspicious,Yoho Anchorage,NGA,NGA,53.13427785,7.449229363,4.436590887,Crude Oil Tanker,NA
2017-05-20,18:00 UTC,101.3845618,1.731544223,Boarded,"MSSP Jetty, Lubuk Gaung Port, Dumai",IDN,IDN,1.516400058,101.3973088,1.736395575,Chemical Tanker,Berthed
2017-05-24,22:15 UTC,101.4166667,1.716666667,Boarded,Dumai Anchorage,IDN,IDN,1.410492528,101.4270126,1.709295966,Product Tanker,Anchored
2017-05-24,04:20 UTC,-64.70194444,10.28944444,Boarded,"Off Isla Boraccha, Pozuelos Bay Anchorage",VEN,VEN,7.036697389,-64.7170304,10.22760651,General Cargo,Anchored
2017-05-26,02:00 UTC,-13.46666667,8.433333333,Boarded,Freetown Offroads Anchorage,SLE,SLE,19.83480343,-13.28677324,8.424505927,Container,Anchored
2017-05-28,15:00 UTC,105.2844444,2.819166667,Boarded,Around 24nm West of Pulau Jemaja,IDN,IDN,46.2014489,105.6964624,2.873480536,Product Tanker,NA
2017-05-31,06:47 UTC,43.45,12.58333333,Fired Upon,Bab el-Mandeb,YEM,YEM,5.616209584,43.43580163,12.63214753,Crude Oil Tanker,NA
2017-06-01,21:00 UTC,109.0736111,-7.768055556,Boarded,Cilacap Anchorage,IDN,IDN,2.974884639,109.0466415,-7.767998956,Bulk Carrier,Anchored
2017-06-01,04:30 UTC,60.43833333,23.54,Fired Upon,Around 103nm East of Muscat,OMN,OMN,128.9608507,59.80323327,22.53473542,Product Tanker,NA
2017-06-02,20:20 UTC,98.75,3.916666667,Boarded,Belawan Anchorage,IDN,IDN,7.171273431,98.7002688,3.875304345,Bulk Carrier,Anchored
2017-06-06,03:03 UTC,-13.36666667,8.466666667,Boarded,Freetown Anchorage,SLE,SLE,9.548150193,-13.28677324,8.50023021,Bulk Carrier,Anchored
2017-06-07,19:55 UTC,104.6,1.35,Boarded,"Around 8nm North of Tg. Berakit, Bintan Islands",IDN,IDN,14.03965639,104.5756942,1.225409247,Product Tanker,NA
2017-06-12,18:49 UTC,104.145,0.756666667,Boarded,Galang Layup Anchorage,IDN,IDN,4.890131533,104.188243,0.764471747,Research Vessel,Anchored
2017-06-13,20:50 UTC,104.2494444,1.0025,Boarded,"Singatac Anchorage, Pulau Bintan",IDN,IDN,1.688860382,104.2456161,1.017279364,Offshore Supply ship,Anchored
2017-06-14,22:00 UTC,121.0191667,13.73361111,Boarded,Batangas Inner Anchorage,PHL,PHL,3.56137406,121.0398055,13.75869375,Chemical Tanker,Anchored
2017-06-19,23:00 UTC,39.65381947,-4.065211217,Boarded,"Mbaraki Teminal, Mombasa",KEN,KEN,0.63851269,39.65007572,-4.069594008,Product Tanker,Berthed
2017-06-21,20:30 UTC,104.1430556,1.0775,Boarded,"Jetty No. 3, CPO Kabil Port, Batam",IDN,IDN,3.443273033,104.1311141,1.048773505,Product Tanker,NA
2017-06-23,13:00 UTC,103.8688889,3.924166667,Hijacked,Around 33nm ENE of Kuantan,MYS,MYS,48.18286275,103.4379989,3.975043036,Product Tanker,NA
2017-06-24,04:24 UTC,-64.8,10.2,Boarded,Jose Terminal Anchorage,VEN,VEN,8.704005184,-64.72183183,10.21401602,Crude Oil Tanker,Anchored
2017-06-30,03:30 UTC,-64.70055556,10.26916667,Boarded,Puerto La Cruz Anchorage,VEN,VEN,4.938580714,-64.7170304,10.22760651,Chemical Tanker,Anchored
2017-07-02,00:10 UTC,40.71166667,-14.37111111,Attempted,Nacala Anchorage,MOZ,MOZ,2.007626587,40.69516035,-14.36272552,Container,Anchored
2017-07-13,06:52 UTC,6.983333333,4.133333333,Boarded,Around 16nm SSW of Bonny,NGA,NGA,26.72126834,6.969493035,4.374579169,General Cargo,NA
2017-07-14,11:30 UTC,120.9166667,14.56666667,Boarded,Manila South Harbour Anchorage,PHL,PHL,5.326134179,120.9588322,14.59178295,Container,Anchored
2017-07-22,02:49 UTC,-18.16666667,15.51916667,Attempted,Around 65nm NW of Dakar,SEN,SEN,108.1617677,-17.53604082,14.75739167,Bulk Carrier,NA
2017-07-30,NA,6.995555556,4.17,Boarded,Around 15nm SW of Bonny Island,NGA,NGA,22.65566906,7.00660241,4.374579169,General Cargo,NA
2017-07-31,17:50 UTC,7,4.116666667,Boarded,Around 21nm SSW of Bonny,NGA,NGA,28.5294755,7.00660241,4.374579169,Product Tanker,NA
2017-08-02,23:00 UTC,104.55,1.4,Boarded,"Around 10nm North of Tanjung Berakit, Pulau Bintan",IDN,IDN,19.51597578,104.5756942,1.225409247,Crude Oil Tanker,Anchored
2017-08-04,21:55 UTC,-1.669166667,4.909722222,Boarded,Takoradi Anchorage,GHA,GHA,5.131349684,-1.706654426,4.936916408,LPG Tanker,Anchored
2017-08-05,19:00 UTC,-79.65004206,0.990994631,Boarded,Esmeraldas Port,ECU,ECU,0.26353852,-79.65038001,0.993353583,Container,Berthed
2017-08-07,22:40 UTC,3.377780914,6.450326271,Boarded,"Folawiyo Terminal, Apapa, Lagos",NGA,NGA,0.773214496,3.37387129,6.456122137,Chemical Tanker,Berthed
2017-08-09,17:40 UTC,120.925,14.55527778,Boarded,Manila Anchorage,PHL,PHL,5.441145952,120.9588322,14.59178295,Container,Anchored
2017-08-12,21:55 UTC,118.0825,5.809444444,Attempted,Sandakan Port,MYS,MYS,0.674815495,118.0810653,5.815375067,Chemical Tanker,Berthed
2017-08-15,20:50 UTC,120.9330556,14.5525,Boarded,Manila South Harbour Anchorage,PHL,PHL,5.10511847,120.9801538,14.5574405,Container,Anchored
2017-08-19,02:50 UTC,3.300555556,6.335277778,Boarded,Lagos General Purpose Anchorage,NGA,NGA,6.825911566,3.326182488,6.391424872,Product Tanker,Anchored
2017-08-20,18:00 UTC,103.6983146,1.070505909,Boarded,Around 4.7nm SSE of Pulau Nipah,IDN,IDN,17.33450028,103.8388778,1.002997137,Bulk Carrier,Anchored
2017-08-29,21:00 UTC,82.28201866,16.97742022,Boarded,Kakinada Port,IND,IND,2.543477377,82.29167728,16.99843985,Chemical Tanker,Berthed
2017-09-01,03:15 UTC,-64.73333333,10.23416667,Boarded,Puerto La Cruz Anchorage,VEN,VEN,1.92792825,-64.7170304,10.22760651,Crude Oil Tanker,Anchored
2017-09-02,06:20 UTC,-75.53888889,10.32388889,Boarded,Cartagena Inner Anchorage,COL,COL,1.882994812,-75.54626328,10.33926699,LPG Tanker,Anchored
2017-09-02,19:45 UTC,91.73333333,22.23333333,Boarded,Chittagong Alpha Anchorage,BGD,BGD,4.953592125,91.77165775,22.26032136,Bulk Carrier,Anchored
2017-09-06,07:00 UTC,103.1888889,5.641666667,Hijacked,Around 3nm East of Pulau Yu,MYS,MYS,24.85160949,103.0275985,5.485500393,Product Tanker,NA
2017-09-07,19:10 UTC,104.9833333,2.05,Boarded,Around 35nm SSE of Pulau Aur,MYS,MYS,91.83933626,104.222911,1.726874091,LPG Tanker,NA
2017-09-07,02:30 UTC,-64.79833333,10.20694444,Boarded,Puerto La Cruz Anchorage,VEN,VEN,8.418537235,-64.72183183,10.21401602,Crude Oil Tanker,Anchored
2017-09-08,03:16 UTC,-13.74426341,9.501523761,Boarded,Conakry Anchorage,GIN,GIN,2.243514725,-13.72622637,9.511053778,Bulk Carrier,Anchored
2017-09-11,20:30 UTC,117.5513889,-0.2175,Boarded,"Muara Berau Anchorage, Samarinda",IDN,IDN,10.56070296,117.4619247,-0.185723566,Bulk Carrier,Anchored
2017-09-15,01:45 UTC,-13.57910156,8.874217009,Boarded,Conakry Anchorage,SLE,SLE,33.658386,-13.28844154,8.969468492,Container,Anchored
2017-09-19,23:00 UTC,107.275,20.90833333,Boarded,Campha Inner Anchorage,VNM,VNM,6.512263594,107.3338322,20.88825104,Bulk Carrier,Anchored
2017-09-20,03:00 UTC,3.366666667,6.316666667,Boarded,Lagos Anchorage,NGA,NGA,9.175755388,3.384532097,6.397691148,Crude Oil Tanker,Anchored
2017-09-22,03:00 UTC,-64.80083333,10.1575,Boarded,Puerto Jose Anchorage,VEN,VEN,7.882764266,-64.77660071,10.09039948,Bulk Carrier,Anchored
2017-09-26,02:30 UTC,-72.4,18.56666667,Attempted,Port Au Prince Anchorage,HTI,HTI,1.32818015,-72.40689043,18.5566267,Product Tanker,Anchored
2017-09-29,06:30 UTC,-64.70005,10.26676667,Boarded,Puerto La Cruz Anchorage,VEN,VEN,4.714068288,-64.7170304,10.22760651,Crude Oil Tanker,Anchored
2017-09-30,15:15 UTC,120.9333801,14.5682989,Boarded,Manila South Port Anchorage,PHL,PHL,3.778062714,120.9588322,14.59178295,Container,Anchored
2017-10-03,16:50 UTC,120.9,14.55,Boarded,Manila South Port Anchorage,PHL,PHL,7.846444046,120.9588322,14.59178295,Container,Anchored
2017-10-05,12:38 UTC,71.48333333,20.71666667,Attempted,"around 10 NM South of Pipavav, India",IND,IND,18.8010726,71.4622502,20.88532136,Tug,NA
2017-10-06,07:00 UTC,50.05,13.5,Attempted,Gulf of Aden,YEM,YEM,144.612196,49.46045983,14.67357005,Bulk Carrier,NA
2017-10-12,00:20 UTC,103.55,1.183333333,Boarded,Singapore Straits,MYS,IDN,10.33489439,103.516368,1.270453192,Tug,NA
2017-10-13,17:05 UTC,117.5938889,-0.236388889,Boarded,"Muara Berau Anchorage, Samarinda",IDN,IDN,15.3680777,117.4953719,-0.333754165,Bulk Carrier,Anchored
2017-10-17,15:50 UTC,104.2019444,1.266944444,Boarded,"Around 9nm NW of Todang, Bintan island",MYS,IDN,8.970345098,104.2192489,1.346177476,Bulk Carrier,NA
2017-10-17,16:30 UTC,70.01666667,22.78333333,Boarded,Kandla Anchorage,IND,IND,12.39842927,69.99691817,22.8937849,Bulk Carrier,Anchored
2017-10-20,03:20 UTC,-64.76916667,10.18416667,Boarded,Puerto Jose Anchorage,VEN,VEN,5.763981712,-64.71670488,10.18797435,LPG Tanker,Anchored
2017-10-21,06:06 UTC,7.133333333,3.783333333,Boarded,Around 34nm South of Bonny,NGA,NGA,66.42036454,7.181651238,4.382025458,Container,NA
2017-10-24,07:10 UTC,54.5,11.83333333,Fired Upon,Around 37nm SE of Socotra Island,YEM,YEM,69.30269953,54.15495853,12.35980866,Dhow,NA
2017-10-25,20:12 UTC,103.6847222,1.018611111,Attempted,Around 1.8nm NW of Pulau Cula,IDN,IDN,15.27476632,103.7434188,0.893744208,General Cargo,NA
2017-10-25,20:05 UTC,6.817222222,3.584722222,Boarded,Around 51nm SSW of Bonny Island,NGA,NGA,83.53479388,6.774587436,4.338934637,Crude Oil Tanker,NA
2017-10-25,20:20 UTC,109.0666667,-7.733333333,Boarded,"Around 3.77nm of Cilacap Port, Cilacap Anchorage",IDN,IDN,3.993117123,109.0329696,-7.720147394,LPG Tanker,Anchored
2017-10-27,11:20 UTC,6.05,0.683333333,Attempted,Around 35nm NW of Sao Tome and Principe Coast,STP,STP,64.53314381,6.497813347,0.31268952,LPG Tanker,NA
2017-10-27,21:30 UTC,104.6333333,1.45,Boarded,"Around 13nm NNE of Tanjung Berakit, Pulau Bintan",IDN,IDN,25.64916454,104.5756942,1.225409247,Product Tanker,Anchored
2017-10-27,20:00 UTC,109.0666667,-7.85,Boarded,Cilacap Anchorage,IDN,IDN,8.279879549,109.0431421,-7.778903904,Crude Oil Tanker,Anchored
2017-10-29,17:42 UTC,104.2216667,1.271388889,Boarded,"Around 4nm SSE of Kampung Sungai Buntu Coast, Johor",MYS,IDN,8.274113538,104.2192489,1.346177476,Crude Oil Tanker,NA
2017-10-29,06:30 UTC,-75.51861111,10.31805556,Boarded,Cartagena Inner Anchorage,COL,COL,0.335853092,-75.51569577,10.31899649,LPG Tanker,Anchored
2017-10-31,19:45 UTC,104.7166667,1.483333333,Boarded,"Around 17.7nm NNE of Tanjung Berakit, Pulau Bintan",IDN,IDN,32.5097035,104.5869247,1.219916083,Product Tanker,Anchored
2017-11-01,10:06 UTC,7.058333333,4.045,Attempted,Around 21nm SSW of Bonny Island,NGA,NGA,36.89470171,7.00660241,4.374579169,Crude Oil Tanker,NA
2017-11-03,13:30 UTC,91.8,22.05,Boarded,Kutubdia Anchorage,BGD,BGD,8.472072942,91.83985436,22.11688874,Tug,NA
2017-11-03,19:09 UTC,103.9852778,1.183611111,Boarded,"Batu Ampar Anchorage, Batam",IDN,IDN,3.8135889,104.0192163,1.178859768,Offshore Supply ship,Anchored
2017-11-03,20:50 UTC,117.5805556,-0.270277778,Boarded,"Muara Berau Anchorage, Samarinda",IDN,IDN,11.79752127,117.4953719,-0.333754165,Bulk Carrier,Anchored
2017-11-07,21:45 UTC,105.2833333,2.883333333,Boarded,"Around 21nm SW of Pulau Mangkai, Kepulauan Anambas",IDN,IDN,45.83214837,105.6955673,2.884588934,Bulk Carrier,NA
2017-11-10,22:15 UTC,104.655,1.4725,Boarded,"Around 14nm NNE of Tanjung Berakit, Pulau Bintan",IDN,IDN,28.71217562,104.5756942,1.225409247,LNG Tanker,Anchored
2017-11-11,08:22 UTC,6.999166667,4.119444444,Boarded,Around 17nm SSW of Bonny Island,NGA,NGA,28.22496548,7.00660241,4.374579169,Bulk Carrier,Berthed
2017-11-16,09:45 UTC,6.75,3.5,Attempted,Around 56nm SSW of Bonny Island,NGA,NGA,92.47223598,6.677500847,4.333075262,Crude Oil Tanker,NA
2017-11-16,06:30 UTC,-75.51666667,10.31666667,Boarded,Mamonal Anchorage,COL,COL,0.278781003,-75.51569577,10.31899649,Chemical Tanker,Anchored
2017-11-16,11:10 UTC,6.968611111,4.133333333,Boarded,Around 18nm SW of Bonny Island,NGA,NGA,26.67723756,6.969493035,4.374579169,Bulk Carrier,NA
2017-11-17,09:17 UTC,47.93333333,-1.916666667,Fired Upon,Around 282nm SSE of Mogadishu,SOM,NA,522.1271883,45.60564212,2.183050848,Container,NA
2017-11-17,21:30 UTC,104.5913889,1.434444444,Boarded,"Around 12nm North of Tg. Berakit, Pulau Bintan",IDN,IDN,23.17994156,104.5756942,1.225409247,Product Tanker,Anchored
2017-11-20,19:30 UTC,103.65,1.033333333,Attempted,Around 6nm South of Pulau Nipah,IDN,IDN,18.61062286,103.7434188,0.893744208,Bulk Carrier,NA
2017-11-21,18:30 UTC,48.95083333,14.13527778,Fired Upon,Around 33nm SW of Mukalla,YEM,YEM,11.17563933,48.85254968,14.16697826,Product Tanker,NA
2017-11-21,00:50 UTC,3.202222222,6.329166667,Attempted,Lagos Secure Anchorage Area,NGA,NGA,7.586684641,3.214203321,6.396714585,Chemical Tanker,Anchored
2017-11-21,21:20 UTC,-4.083333333,5.216666667,Suspicious,Abidjan Anchorage,CIV,CIV,5.699916282,-4.070220507,5.266506252,Bulk Carrier,NA
2017-11-22,4:00,107.1091667,2.212777778,Boarded,Around 59NM SE of Pulau Airabu,IDN,IDN,110.7501639,107.7451278,2.983547268,Tug,Steaming
2017-11-22,02:31 UTC,6.875,3.291666667,Attempted,Around 66nm SSW of Bonny Island,NGA,NGA,116.2965437,6.814626498,4.341620184,Container,NA
2017-11-26,21:00 UTC,104.6844444,1.416666667,Boarded,"Around 13nm NNE of Tg. Berakit, Pulau Bintan",IDN,IDN,24.31247761,104.5869247,1.219916083,Product Tanker,Anchored
2017-12-03,16:10 UTC,120.9236111,14.57,Boarded,Manila Quarantine Anchorage,PHL,PHL,4.495931558,120.9588322,14.59178295,Container,Anchored
2017-12-05,21:30 UTC,91.75555556,21.87638889,Boarded,"AROUND 4.47 NM WEST OF KUTUBDIA ISLAND, BANGLADESH",BGD,BGD,7.955495157,91.83253014,21.87669505,Tug,NA
2017-12-07,19:45 UTC,104.65,1.466666667,Boarded,"around 15NM NE of Tanjung Berakit, Pulau Bintan",IDN,IDN,27.92930616,104.5756942,1.225409247,Crude Oil Tanker,Anchored
