"year","ISO","ISO_No","Country_N","Adm_N","GID_1","HASC","PWC_Lat","PWC_Lon","Pop","Density","Area","PWD_A","PWD_G","PWD_M","PWD_D1","PWD_D2","PWD_D3","PWD_D4","PWD_D5","PWD_D6","PWD_D7","PWD_D8","PWD_D9","PWD_D10"
"2020","TUR","792","Turkey","Adiyaman","TUR.2_1","TR.AD","37.7622833251953","38.2868385314941","593764","82.3","7211.7","2861.0","664.4","903.9","27.3","70.5","171.7","422.2","903.9","2011.0","3497.2","5791.9","8754.3","13090.1"
"2020","TUR","792","Turkey","Afyon","TUR.3_1","TR.AF","38.6848182678223","30.5827865600586","676543","46.3","14610.9","1714.8","508.9","632.4","30.4","107.8","226.4","396.4","632.4","1209.7","2130.4","3319.7","5108.9","8824.2"
"2020","TUR","792","Turkey","Agri","TUR.4_1","TR.AG","39.5433502197266","43.283634185791","581852","56.8","10245.5","2505.9","609.4","1221.9","17.1","69.9","175.5","390.5","1221.9","2356.5","4060.1","4871.1","6177.4","12177.6"
"2020","TUR","792","Turkey","Aksaray","TUR.5_1","TR.AK","38.3640174865723","33.9743156433105","392543","51.6","7611.0","2734.9","614.5","740.6","20.4","105.5","241.0","438.5","740.6","1276.1","2835.1","5496.8","8462.5","15106.4"
"2020","TUR","792","Turkey","Amasya","TUR.6_1","TR.AM","40.7205581665039","35.7166786193848","332951","53.7","6202.0","1886.4","564.9","898.8","25.2","87.9","230.5","471.4","898.8","1620.6","2580.5","3919.9","5385.4","7864.8"
"2020","TUR","792","Turkey","Ankara","TUR.7_1","TR.AN","39.9429016113281","32.7667579650879","6234589","246.4","25303.8","13721.4","6188.7","8485.5","758.3","2306.7","3810.9","5804.4","8485.5","12526.1","16730.6","24992.9","34845.9","69550.6"
"2020","TUR","792","Turkey","Antalya","TUR.8_1","TR.AL","36.7995223999023","30.8803558349609","2192341","103.5","21189.2","3876.6","1525.8","2317.9","140.4","409.0","819.0","1618.3","2317.9","3091.9","4446.7","6788.1","10779.9","22865.3"
"2020","TUR","792","Turkey","Ardahan","TUR.9_1","TR.AR","41.0783805847168","42.740406036377","88332","18.5","4776.5","660.8","157.0","174.2","4.9","23.6","57.2","94.2","174.2","437.0","842.9","1610.7","2059.9","2724.1"
"2020","TUR","792","Turkey","Artvin","TUR.10_1","TR.AV","41.2356071472168","41.6903038024902","150703","19.3","7800.3","623.7","158.0","204.9","8.0","25.2","59.1","111.6","204.9","365.4","624.2","1195.4","2179.1","3371.1"
"2020","TUR","792","Turkey","Aydin","TUR.11_1","TR.AY","37.7861213684082","27.8565349578857","1105566","138.2","7998.8","3562.2","1124.3","1547.9","72.8","218.3","457.9","830.3","1547.9","2726.2","4089.1","6554.5","11218.8","17605.7"
"2020","TUR","792","Turkey","Balikesir","TUR.12_1","TR.BK","39.7348670959473","27.6632022857666","1306549","89.5","14601.4","2749.5","871.2","1389.6","50.0","157.5","354.6","671.3","1389.6","2365.8","3578.5","5305.8","7570.1","13407.2"
"2020","TUR","792","Turkey","Bartin","TUR.13_1","TR.BR","41.5731925964355","32.3503189086914","201519","78.0","2583.6","990.5","310.4","275.9","41.8","76.0","122.3","183.2","275.9","465.8","711.5","1505.2","3803.0","5419.6"
"2020","TUR","792","Turkey","Batman","TUR.14_1","TR.BM","37.9229164123535","41.1995658874512","619640","142.8","4340.5","7788.4","2242.7","5101.9","66.3","324.8","923.7","1950.0","5101.9","8288.6","11638.5","16322.1","21743.8","24246.2"
"2020","TUR","792","Turkey","Bayburt","TUR.15_1","TR.BB","40.2481994628906","40.1974830627441","60537","17.9","3386.6","679.5","183.7","254.4","5.5","31.5","70.9","125.5","254.4","519.0","1115.6","1364.6","1873.0","2497.6"
"2020","TUR","792","Turkey","Bilecik","TUR.16_1","TR.BC","40.1003913879395","30.053560256958","284723","61.4","4635.5","1743.6","639.5","1151.5","31.7","122.1","318.6","599.1","1151.5","2111.5","2720.2","3258.4","4199.0","6022.2"
"2020","TUR","792","Turkey","Bingöl","TUR.17_1","TR.BG","38.9482154846191","40.649242401123","274581","33.8","8128.9","2697.4","535.8","974.1","8.7","41.2","163.5","415.3","974.1","1838.2","4383.2","6397.8","8219.5","9569.3"
"2020","TUR","792","Turkey","Bitlis","TUR.18_1","TR.BT","38.4834098815918","42.2413520812988","298306","42.8","6962.0","1245.0","326.4","540.8","12.6","29.6","101.4","259.5","540.8","1062.0","1705.7","2433.7","3230.2","5836.3"
"2020","TUR","792","Turkey","Bolu","TUR.19_1","TR.BL","40.7008743286133","31.6463565826416","293569","35.6","8248.8","2314.4","606.9","829.7","18.6","115.3","298.3","527.5","829.7","1490.2","3394.9","4910.4","7171.4","9331.3"
"2020","TUR","792","Turkey","Burdur","TUR.20_1","TR.BD","37.5154838562012","30.2015647888184","277346","39.0","7106.2","1639.5","482.3","674.2","19.9","92.6","203.5","417.8","674.2","1261.8","2172.3","3690.5","4666.0","7869.0"
"2020","TUR","792","Turkey","Bursa","TUR.21_1","TR.BU","40.203498840332","29.0645904541016","3428678","325.6","10529.4","22021.3","5610.2","7076.3","286.4","1049.7","2482.7","4070.5","7076.3","12621.7","23224.5","34258.1","68719.3","115150.2"
"2020","TUR","792","Turkey","Çanakkale","TUR.22_1","TR.CK","40.094066619873","26.691255569458","549932","56.1","9807.6","2092.0","532.2","730.5","22.5","77.8","189.5","380.7","730.5","1288.9","2832.9","4326.8","6177.0","10318.3"
"2020","TUR","792","Turkey","Çankiri","TUR.23_1","TR.CI","40.6194953918457","33.5422019958496","141120","17.9","7900.6","1617.3","293.6","435.7","6.5","30.9","80.3","198.8","435.7","774.0","2185.9","4032.7","5529.1","7403.9"
"2020","TUR","792","Turkey","Çorum","TUR.24_1","TR.CM","40.5507621765137","34.8154678344727","528678","43.0","12300.6","3219.3","810.6","1889.9","18.0","96.3","326.9","885.1","1889.9","3221.2","4155.2","5838.9","9135.5","13719.1"
"2020","TUR","792","Turkey","Denizli","TUR.25_1","TR.DN","37.7743492126465","29.1451625823975","1112636","102.4","10870.8","4549.8","1594.9","3583.2","85.2","300.9","775.8","1820.7","3583.2","4942.6","6009.3","7295.1","11942.3","NA"
"2020","TUR","792","Turkey","Diyarbakir","TUR.26_1","TR.DY","38.0315208435059","40.2158851623535","1724594","116.7","14778.2","4205.0","1045.4","1707.3","38.7","125.3","318.6","753.3","1707.3","3474.2","4997.5","7542.7","11469.3","26360.2"
"2020","TUR","792","Turkey","Düzce","TUR.27_1","TR.DU","40.875186920166","31.1714191436768","389585","163.1","2388.9","2835.5","1139.5","1238.5","114.2","320.0","571.6","894.3","1238.5","2184.7","3439.0","5008.2","8312.9","11616.6"
"2020","TUR","792","Turkey","Edirne","TUR.28_1","TR.ED","41.3354339599609","26.592866897583","397358","64.1","6195.5","2153.2","540.0","585.5","26.3","93.1","188.7","331.0","585.5","1315.7","2653.2","4715.9","6839.2","9591.4"
"2020","TUR","792","Turkey","Elazig","TUR.29_1","TR.EG","38.6627426147461","39.3235473632812","587009","65.1","9013.0","3818.3","1126.7","2303.4","31.1","171.5","512.6","1022.0","2303.4","4416.0","6121.9","7179.5","10304.4","13713.8"
"2020","TUR","792","Turkey","Erzincan","TUR.30_1","TR.EN","39.7314262390137","39.4848785400391","182413","15.8","11534.8","1558.7","390.1","629.2","9.7","71.4","174.4","312.6","629.2","1326.1","2552.2","3372.5","4432.7","5617.5"
"2020","TUR","792","Turkey","Erzurum","TUR.31_1","TR.EM","39.9267578125","41.5024604797363","639458","26.3","24328.2","1420.0","362.0","629.1","9.6","58.7","143.0","306.6","629.1","1197.4","1710.7","2566.4","3679.9","11197.7"
"2020","TUR","792","Turkey","Eskisehir","TUR.32_1","TR.ES","39.738842010498","30.6047744750977","816219","58.1","14047.0","5308.8","2096.6","4545.3","97.2","518.1","1585.9","3429.2","4545.3","6235.6","7707.8","9124.9","11968.0","20037.7"
"2020","TUR","792","Turkey","Gaziantep","TUR.33_1","TR.GA","37.0595245361328","37.377124786377","2412676","339.7","7102.5","11302.9","4469.6","7328.4","296.1","1286.7","2767.6","5156.0","7328.4","10465.1","13954.6","17867.5","27780.0","53062.8"
"2020","TUR","792","Turkey","Giresun","TUR.34_1","TR.GI","40.8594169616699","38.5194549560547","383849","56.5","6796.1","2652.0","602.3","652.5","40.2","100.0","186.8","346.0","652.5","1150.1","2335.6","5597.2","9827.2","13113.0"
"2020","TUR","792","Turkey","Gümüshane","TUR.35_1","TR.GU","40.3483085632324","39.3951606750488","97965","14.8","6603.1","541.4","116.7","145.3","3.8","13.5","40.0","81.2","145.3","246.2","578.9","1214.2","1664.2","3033.0"
"2020","TUR","792","Turkey","Hakkari","TUR.36_1","TR.HK","37.4928321838379","44.1211166381836","276405","45.1","6132.1","1426.4","274.4","348.3","14.7","21.5","49.4","149.2","348.3","619.5","1266.7","3167.0","5083.9","7164.2"
"2020","TUR","792","Turkey","Hatay","TUR.37_1","TR.HT","36.3919219970703","36.1967582702637","1841831","320.1","5753.1","4168.4","1825.9","2366.1","202.2","524.6","948.0","1507.2","2366.1","3684.2","5656.6","7721.3","11561.9","18153.5"
"2020","TUR","792","Turkey","Igdir","TUR.38_1","TR.IG","39.9318733215332","44.0515480041504","220410","55.5","3970.7","2111.9","543.8","809.7","19.0","78.9","182.5","382.9","809.7","1564.1","3138.9","3574.6","6207.3","10284.2"
"2020","TUR","792","Turkey","Isparta","TUR.39_1","TR.IP","37.8370513916016","30.6579322814941","497305","59.5","8353.3","6113.3","1787.6","4004.1","72.5","263.3","703.6","1601.1","4004.1","7462.5","9941.6","12766.0","15713.5","18559.0"
"2020","TUR","792","Turkey","Istanbul","TUR.40_1","TR.IB","41.0335426330566","28.9497680664062","16405341","3459.6","4741.9","26606.6","17392.2","21654.8","4248.6","9176.5","13135.5","17579.8","21654.8","26806.6","33359.2","43777.8","57866.5","82323.2"
"2020","TUR","792","Turkey","Izmir","TUR.41_1","TR.IZ","38.4155578613281","27.1947917938232","4408611","355.8","12391.5","11796.6","4405.7","6542.3","287.2","1010.4","2673.4","4673.6","6542.3","9440.4","13923.5","21693.0","33145.2","61229.1"
"2020","TUR","792","Turkey","K. Maras","TUR.42_1","TR.KM","37.727165222168","36.9538497924805","1152809","79.4","14517.8","4709.1","1277.8","2207.9","41.4","187.2","549.6","1212.4","2207.9","3897.6","6186.7","9735.2","12306.1","22069.9"
"2020","TUR","792","Turkey","Karabük","TUR.43_1","TR.KB","41.1982192993164","32.6218109130859","247169","74.7","3310.5","3158.2","1173.3","2371.5","65.1","296.3","613.2","1189.8","2371.5","3092.4","4729.7","6873.6","8040.7","9568.5"
"2020","TUR","792","Turkey","Karaman","TUR.44_1","TR.KR","37.1078948974609","33.1686744689941","243290","29.2","8340.6","2886.2","750.4","1462.2","14.8","109.5","370.7","800.3","1462.2","2813.3","4400.3","5417.9","7521.8","11518.7"
"2020","TUR","792","Turkey","Kars","TUR.45_1","TR.KA","40.4885559082031","43.0767288208008","293911","28.5","10297.2","1406.2","313.9","514.2","7.0","31.5","100.9","202.6","514.2","1166.0","1962.2","2854.2","3693.8","8032.9"
"2020","TUR","792","Turkey","Kastamonu","TUR.46_1","TR.KS","41.4723739624023","33.7693214416504","373065","27.7","13450.4","1482.1","325.1","475.8","10.5","34.0","89.9","231.1","475.8","972.0","2181.5","3552.8","4493.5","5770.3"
"2020","TUR","792","Turkey","Kayseri","TUR.47_1","TR.KY","38.7211608886719","35.5387496948242","1632949","102.8","15880.8","5896.5","2254.8","5010.9","139.7","527.8","1161.1","3055.8","5010.9","6286.1","7698.1","8962.7","12537.7","26429.1"
"2020","TUR","792","Turkey","Kilis","TUR.48_1","TR.KI","36.7430801391602","37.119312286377","136018","98.2","1385.1","2679.4","844.6","1688.1","31.8","94.5","331.3","720.7","1688.1","3323.1","4026.9","5466.7","6624.5","8506.9"
"2020","TUR","792","Turkey","Kinkkale","TUR.49_1","TR.KK","39.7114906311035","33.5508041381836","235664","50.4","4671.4","7791.6","2000.3","3086.8","63.9","294.4","896.9","1858.4","3086.8","9493.5","10432.8","14756.2","21217.9","28702.3"
"2020","TUR","792","Turkey","Kirklareli","TUR.50_1","TR.KL","41.5271224975586","27.3610076904297","357074","55.8","6399.0","2017.7","521.1","603.3","27.5","98.2","206.3","353.3","603.3","1129.0","2153.0","3743.6","6596.5","10965.1"
"2020","TUR","792","Turkey","Kirsehir","TUR.51_1","TR.KH","39.2186698913574","34.1348915100098","212772","31.6","6723.3","1955.8","430.9","687.0","9.5","49.6","147.7","350.5","687.0","1455.3","2167.1","3784.7","6549.8","8664.6"
"2020","TUR","792","Turkey","Kocaeli","TUR.52_1","TR.KC","40.7888679504395","29.7602043151855","2005753","498.4","4024.3","4828.9","2777.9","3984.4","417.4","1197.6","2039.5","2944.1","3984.4","5531.7","6925.3","8127.3","10047.9","17358.9"
"2020","TUR","792","Turkey","Konya","TUR.53_1","TR.KO","37.896125793457","32.5737533569336","2222114","55.7","39883.6","3312.2","1095.7","2188.8","44.7","231.6","601.0","1285.9","2188.8","2971.8","4003.6","6025.6","9211.5","13662.6"
"2020","TUR","792","Turkey","Kütahya","TUR.54_1","TR.KU","39.3864135742188","29.7302780151367","606041","49.8","12180.2","2284.3","634.5","933.6","28.7","108.6","242.1","476.2","933.6","1781.2","3223.3","4555.8","5975.9","11273.0"
"2020","TUR","792","Turkey","Malatya","TUR.55_1","TR.ML","38.3669700622559","38.2618446350098","705356","61.5","11468.2","4337.6","1255.8","2525.2","45.1","217.9","568.0","1241.4","2525.2","4107.2","5394.6","7818.1","12118.5","18332.1"
"2020","TUR","792","Turkey","Manisa","TUR.56_1","TR.MN","38.6924171447754","27.8380565643311","1611777","122.3","13181.9","3956.5","1228.9","2115.5","56.5","191.8","492.1","1048.4","2115.5","3740.6","5439.4","8147.7","10775.1","16153.4"
"2020","TUR","792","Turkey","Mardin","TUR.57_1","TR.MR","37.2912864685059","40.9270896911621","818273","78.2","10465.0","1477.4","370.2","392.3","24.0","52.4","115.0","214.8","392.3","708.0","1367.7","2815.5","4843.5","8632.8"
"2020","TUR","792","Turkey","Mersin","TUR.58_1","TR.IC","36.7670555114746","34.455753326416","1600731","105.1","15237.4","4741.5","1745.1","3074.7","123.7","431.2","879.1","1817.5","3074.7","4488.4","6360.8","8054.2","10957.8","24029.7"
"2020","TUR","792","Turkey","Mugla","TUR.59_1","TR.MG","36.9714660644531","28.3231086730957","982359","76.4","12861.1","1579.7","567.1","692.7","43.0","128.1","278.2","448.7","692.7","1280.2","2291.0","3076.5","4481.3","7567.5"
"2020","TUR","792","Turkey","Mus","TUR.60_1","TR.MS","38.9126205444336","41.8419609069824","385209","47.5","8108.5","2026.9","417.3","499.6","12.6","41.1","136.9","286.7","499.6","1016.5","2202.6","4610.6","6983.8","10427.1"
"2020","TUR","792","Turkey","Nevsehir","TUR.61_1","TR.NV","38.6754150390625","34.738697052002","276668","53.9","5136.7","1646.5","525.5","650.4","36.4","116.5","212.9","377.2","650.4","1388.6","2349.0","3129.7","4137.9","7931.8"
"2020","TUR","792","Turkey","Nigde","TUR.62_1","TR.NG","38.0160484313965","34.6688652038574","352861","49.1","7182.8","2175.7","568.6","559.1","40.7","142.2","248.0","370.1","559.1","1017.6","2012.6","5010.7","7075.4","11332.8"
"2020","TUR","792","Turkey","Ordu","TUR.63_1","TR.OR","40.9471130371094","37.5886268615723","651501","110.3","5906.4","3101.7","776.0","801.6","57.2","112.3","218.5","432.7","801.6","1537.7","3343.9","6809.7","10347.7","14601.8"
"2020","TUR","792","Turkey","Osmaniye","TUR.64_1","TR.OS","37.1820793151855","36.2395782470703","527149","172.2","3061.1","5928.3","2138.6","4548.3","89.5","340.8","1116.2","2379.9","4548.3","7141.5","9759.9","11405.1","13727.9","19042.3"
"2020","TUR","792","Turkey","Rize","TUR.65_1","TR.RI","41.0462188720703","40.6816520690918","303357","83.5","3633.6","2285.6","757.2","871.0","78.5","172.6","346.3","586.9","871.0","1197.0","2047.5","4604.5","7249.8","10575.9"
"2020","TUR","792","Turkey","Sakarya","TUR.66_1","TR.SK","40.7782135009766","30.494556427002","879966","187.9","4683.4","2038.8","888.0","1141.1","107.1","275.0","498.0","753.9","1141.1","1654.2","2217.6","3115.9","4357.2","14594.5"
"2020","TUR","792","Turkey","Samsun","TUR.67_1","TR.SS","41.2715377807617","36.2357368469238","1381046","145.5","9492.1","4854.9","1490.5","2908.4","69.4","205.9","609.6","1353.5","2908.4","4510.5","6592.1","8462.6","12877.0","23548.9"
"2020","TUR","792","Turkey","Sanliurfa","TUR.68_1","TR.SU","37.1667709350586","38.9119758605957","2039923","105.3","19375.6","4469.9","909.8","1203.0","36.4","94.1","195.0","418.5","1203.0","3174.1","6449.0","9197.0","12858.0","24237.7"
"2020","TUR","792","Turkey","Siirt","TUR.69_1","TR.SI","37.9547157287598","41.9710998535156","362800","72.9","4976.8","2887.0","636.7","947.0","18.9","70.5","217.2","467.3","947.0","1737.4","2656.8","5573.6","8870.4","15807.1"
"2020","TUR","792","Turkey","Sinop","TUR.70_1","TR.SP","41.7628326416016","34.9237174987793","195638","32.6","6000.3","1345.4","334.0","623.4","12.8","37.4","84.6","251.0","623.4","1105.3","1885.8","2630.4","4042.9","5864.4"
"2020","TUR","792","Turkey","Sirnak","TUR.71_1","TR.SR","37.3431015014648","42.4192771911621","546184","70.3","7770.9","3808.2","721.6","803.2","24.8","102.1","229.6","425.3","803.2","1589.9","3232.7","7924.7","13420.9","19641.1"
"2020","TUR","792","Turkey","Sivas","TUR.72_1","TR.SV","39.6833686828613","37.0512504577637","632819","22.3","28315.0","3677.1","771.4","1603.6","13.8","83.6","284.0","707.8","1603.6","3315.4","5142.3","7132.3","10310.9","15330.6"
"2020","TUR","792","Turkey","Tekirdag","TUR.73_1","TR.TG","41.1802062988281","27.75417137146","1136829","172.3","6599.9","5460.0","1712.5","2620.9","101.1","341.5","716.8","1295.5","2620.9","4189.1","6812.0","10016.8","15978.6","29090.2"
"2020","TUR","792","Turkey","Tokat","TUR.74_1","TR.TT","40.4000434875488","36.516170501709","525075","53.5","9819.6","2453.1","679.8","1224.5","24.9","90.0","233.8","621.3","1224.5","2349.9","3435.6","5175.4","6588.7","10175.4"
"2020","TUR","792","Turkey","Trabzon","TUR.75_1","TR.TB","40.9602012634277","39.7290344238281","671900","133.6","5028.6","3736.9","1144.4","1100.4","98.9","222.1","410.8","713.3","1100.4","2500.7","5802.9","8276.7","11422.1","14024.4"
"2020","TUR","792","Turkey","Tunceli","TUR.76_1","TR.TC","39.0785789489746","39.4651107788086","67879","8.5","7969.6","474.4","101.6","165.7","2.9","10.7","31.6","72.3","165.7","291.5","521.7","926.5","1606.2","2076.6"
"2020","TUR","792","Turkey","Usak","TUR.77_1","TR.US","38.6234130859375","29.3917407989502","380741","77.5","4914.1","3261.3","1031.7","1844.1","47.3","181.7","444.7","966.2","1844.1","3242.2","4503.5","6167.7","8622.3","11889.7"
"2020","TUR","792","Turkey","Van","TUR.78_1","TR.VA","38.6031837463379","43.5360870361328","1287839","66.4","19406.8","5817.9","984.4","1910.0","17.3","58.1","239.5","593.2","1910.0","4595.0","8373.0","11317.2","16614.9","27876.2"
"2020","TUR","792","Turkey","Yalova","TUR.79_1","TR.YL","40.643009185791","29.2517929077148","260654","400.9","650.2","4238.5","2179.9","3425.0","355.5","638.8","1088.4","1620.3","3425.0","4879.1","5857.7","8337.0","10309.3","11899.7"
"2020","TUR","792","Turkey","Yozgat","TUR.80_1","TR.YZ","39.7172622680664","35.1885604858398","358843","27.3","13133.9","1341.6","289.9","397.8","8.2","31.3","86.4","194.2","397.8","934.2","1862.8","2855.2","4071.1","6796.0"
"2020","TUR","792","Turkey","Zinguldak","TUR.81_1","TR.ZO","41.3289337158203","31.7522602081299","653115","213.7","3056.1","2856.4","1050.3","1290.2","102.2","195.5","359.1","612.7","1290.2","2566.9","4602.5","5756.7","7410.6","11937.7"
"2020","TKM","795","Turkmenistan","Ahal","TKM.1_1","TM.AL","37.9186553955078","58.7545471191406","1065123","10.8","98205.7","1220.7","139.9","166.8","4.3","16.3","46.9","98.0","166.8","257.3","350.6","2234.4","5852.2","7561.4"
"2020","TKM","795","Turkmenistan","Asgabat","TKM.2_1","TM.AB","37.934024810791","58.3928031921387","704090","5713.4","123.2","6709.2","6489.8","7080.8","5543.1","6164.2","6523.8","6880.1","7080.8","7173.8","7317.9","7532.2","7677.2","7992.6"
"2020","TKM","795","Turkmenistan","Balkan","TKM.3_1","TM.BA","39.4525718688965","54.7603607177734","501906","4.4","115266.4","104.5","16.3","10.5","1.5","2.0","2.9","5.2","10.5","23.2","58.1","178.1","416.8","834.6"
"2020","TKM","795","Turkmenistan","Chardzhou","TKM.4_1","TM.LE","38.7424163818359","63.9583511352539","1201605","12.4","97035.9","217.5","72.2","119.7","3.0","10.5","30.5","66.3","119.7","184.3","273.8","398.7","636.5","1007.0"
"2020","TKM","795","Turkmenistan","Mary","TKM.5_1","TM.MA","37.1666259765625","62.1669578552246","1325394","15.4","86159.7","230.1","89.9","157.0","3.6","16.5","49.0","92.7","157.0","242.8","339.7","443.7","579.2","891.5"
"2020","TKM","795","Turkmenistan","Tashauz","TKM.6_1","TM.DA","41.824146270752","59.6132965087891","1233065","17.4","70760.8","340.9","138.6","272.8","3.7","36.5","106.5","192.1","272.8","344.7","427.2","556.5","832.5","1402.5"
"2020","TCA","796","Turks and Caicos Islands","Grand Turk","TCA.1_1","NA","21.4647541046143","-71.1249923706055","4927","231.2","21.3","576.2","446.9","652.6","119.9","267.1","423.7","474.7","652.6","723.8","819.1","844.4","914.8","914.8"
"2020","TCA","796","Turks and Caicos Islands","Middle Caicos","TCA.2_1","NA","21.7840785980225","-71.7710494995117","94","0.3","315.9","0.4","0.3","0.3","0.2","0.2","0.3","0.3","0.3","0.3","0.4","0.4","0.7","3.1"
"2020","TCA","796","Turks and Caicos Islands","North Caicos","TCA.3_1","NA","21.8988418579102","-71.9802398681641","1281","4.7","270.1","13.0","6.7","4.7","2.5","2.9","3.4","3.9","4.7","6.9","10.7","14.9","25.9","113.3"
"2020","TCA","796","Turks and Caicos Islands","Providenciales and West Caicos","TCA.4_1","NA","21.7858467102051","-72.2384338378906","31323","201.0","155.9","768.5","539.6","661.7","145.8","307.1","376.4","472.4","661.7","824.5","1089.1","1164.6","1708.6","1802.3"
"2020","TCA","796","Turks and Caicos Islands","Salt Cay","TCA.5_1","NA","21.3251533508301","-71.1879730224609","84","6.5","12.9","16.3","13.0","19.2","3.9","8.4","8.5","11.4","19.2","24.8","24.8","27.1","27.1","27.1"
"2020","TCA","796","Turks and Caicos Islands","South Caicos and East Caicos","TCA.6_1","NA","21.5025997161865","-71.5263595581055","1008","3.9","260.5","117.7","82.3","120.9","11.9","28.2","83.8","107.4","120.9","169.7","177.6","177.6","209.6","209.6"
"2020","TUV","798","Tuvalu","Funafuti","TUV.1_1","TV.FN","-8.51512241363525","179.237457275391","7625","637.8","12.0","3379.3","2593.3","3432.6","755.5","1148.9","1566.4","2787.3","3432.6","3973.6","5697.9","5697.9","5697.9","5697.9"
"2020","TUV","798","Tuvalu","Nanumanga","TUV.2_1","TV.NG","-6.28658056259155","176.375","394","99.6","4.0","245.4","199.5","293.2","53.1","274.6","274.6","293.2","293.2","293.2","293.2","293.2","293.2","293.2"
"2020","TUV","798","Tuvalu","Nanumea","TUV.3_1","TV.NA","-5.67386245727539","176.124984741211","464","82.1","5.7","505.2","420.4","738.3","257.1","257.1","303.8","303.8","738.3","738.3","738.3","738.3","738.3","738.3"
"2020","TUV","798","Tuvalu","Niulakita","TUV.4_1","TV.NK","-10.7890615463257","179.5","21","32.6","0.6","59.7","59.7","59.7","59.7","59.7","59.7","59.7","59.7","59.7","59.7","59.7","59.7","59.7"
"2020","TUV","798","Tuvalu","Niutao","TUV.5_1","TV.NT","-6.10856628417969","177.375","543","165.8","3.3","431.6","401.0","511.2","334.3","334.3","334.3","511.2","511.2","511.2","511.2","511.2","511.2","511.2"
"2020","TUV","798","Tuvalu","Nui","TUV.6_1","TV.NU","-7.2459454536438","177.125","517","75.2","6.9","493.2","423.0","627.0","220.9","220.9","242.5","627.0","627.0","627.0","627.0","627.0","627.0","627.0"
"2020","TUV","798","Tuvalu","Nukufetau","TUV.7_1","TV.NF","-8.02877330780029","178.348663330078","481","48.0","10.0","425.9","422.7","450.8","328.4","328.4","450.8","450.8","450.8","450.8","450.8","450.8","450.8","450.8"
"2020","TUV","798","Tuvalu","Nukulaelae","TUV.8_1","TV.NL","-9.37059307098389","179.75","267","38.7","6.9","589.6","522.2","665.0","113.7","665.0","665.0","665.0","665.0","665.0","665.0","665.0","665.0","665.0"
"2020","TUV","798","Tuvalu","Vaitupu","TUV.9_1","TV.VI","-7.48879432678223","178.671569824219","1476","189.2","7.8","762.8","556.5","679.6","104.4","475.1","679.6","679.6","679.6","1127.3","1127.3","1127.3","1127.3","1127.3"
"2020","UGA","800","Uganda","Adjumani","UGA.1_1","UG.AD","3.33333349227905","31.823902130127","268802","86.4","3111.7","643.5","205.5","182.9","39.1","55.2","79.4","121.2","182.9","260.4","385.4","712.0","2161.2","5758.6"
"2020","UGA","800","Uganda","Apac","UGA.2_1","UG.AC","2.19515609741211","32.6032066345215","1310203","205.6","6374.0","293.1","242.9","243.5","127.5","163.0","187.3","212.9","243.5","273.0","305.2","355.0","464.6","2628.3"
"2020","UGA","800","Uganda","Arua","UGA.3_1","UG.AW","3.1327965259552","30.9973335266113","1529607","272.9","5604.5","1526.2","549.3","494.5","114.5","221.5","328.9","419.5","494.5","577.8","713.2","1026.6","4398.5","18713.0"
"2020","UGA","800","Uganda","Bugiri","UGA.4_1","UG.BG","0.424533575773239","33.7851715087891","787323","495.2","1590.1","780.6","572.3","498.1","329.7","395.5","432.1","462.8","498.1","544.4","603.6","702.5","1127.2","7691.6"
"2020","UGA","800","Uganda","Bundibugyo","UGA.5_1","UG.BN","0.754307806491852","30.1073417663574","368019","172.2","2136.8","738.6","425.7","536.0","88.3","163.4","244.1","418.0","536.0","646.7","789.2","970.3","1697.3","4735.7"
"2020","UGA","800","Uganda","Bushenyi","UGA.6_1","UG.BS","-0.485142648220062","30.2033863067627","1053251","263.1","4003.5","464.3","363.4","366.1","189.6","248.1","291.9","330.6","366.1","403.5","453.8","532.2","729.0","3395.3"
"2020","UGA","800","Uganda","Busia","UGA.7_1","UG.BU","0.429469168186188","34.0300216674805","407804","563.4","723.8","2561.7","867.4","571.1","310.2","372.0","425.6","484.7","571.1","657.4","819.1","1642.7","12419.3","20109.9"
"2020","UGA","800","Uganda","Gulu","UGA.8_1","UG.GL","2.76782393455505","32.1873397827148","1090112","91.7","11888.4","1136.0","236.1","168.1","36.5","56.2","80.1","111.0","168.1","251.2","381.1","975.1","4658.5","10951.1"
"2020","UGA","800","Uganda","Hoima","UGA.9_1","UG.HO","1.40833425521851","31.190616607666","798932","218.6","3654.8","622.8","305.4","257.0","115.3","152.3","189.6","219.4","257.0","303.9","374.4","469.1","1075.0","6708.5"
"2020","UGA","800","Uganda","Iganga","UGA.10_1","UG.IN","0.746455132961273","33.5212249755859","1283687","514.9","2493.1","1177.2","647.0","493.0","336.8","385.7","422.4","457.8","493.0","534.4","608.9","782.5","2568.8","12262.8"
"2020","UGA","800","Uganda","Jinja","UGA.11_1","UG.JI","0.539037704467773","33.2079238891602","560008","802.3","698.0","2424.3","1298.7","980.7","374.7","457.9","550.1","716.3","980.7","1666.8","2434.7","4216.3","6530.9","12919.1"
"2020","UGA","800","Uganda","Kabale","UGA.12_1","UG.KA","-1.23632085323334","29.9757709503174","616858","359.3","1716.8","623.1","445.1","386.1","214.4","256.3","296.0","335.3","386.1","443.5","535.0","684.1","1212.0","4364.0"
